url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
https://www.zazoom.it/2025-06-09/referendum-laffluenza-nelle-regioni-rosse-indizio-pesantissimo-dai-seggi/17153001/,,Referendum l  affluenza nelle regioni rosse | indizio pesantissimo dai seggi,20250609T094500Z,https://img2.liberoquotidiano.it/images/2025/06/09/064309614-2378a313-e53a-48ab-95b5-3f427582483f.jpg,zazoom.it,Italian,Italy
https://www.zazoom.it/2025-06-09/non-solo-campania-referendum-quorum-lontano-esonerato-spalletti-sinner-ko-a-parigi/17151877/,,Non solo Campania | Referendum quorum lontano Esonerato Spalletti Sinner ko a Parigi,20250609T071500Z,https://www.anteprima24.it/wp-content/uploads/2025/06/Imagoeconomica_2474258-690x362-1.jpg,zazoom.it,Italian,Italy
https://www.strettoweb.com/2025/06/referendum-vibo-valentia-reggio-calabria-affluenza-urne/1922484/,https://www.strettoweb.com/2025/06/referendum-vibo-valentia-reggio-calabria-affluenza-urne/1922484/amp/,"Referendum , Vibo e Reggio tra le città con la più bassa affluenza",20250608T161500Z,https://www.strettoweb.com/wp-content/uploads/2025/06/Referendum-8-9-giugno-2-1200x813.jpg,strettoweb.com,Italian,Italy
https://www.ansa.it/sito/notizie/topnews/2025/06/09/referendum-alle-23-laffluenza-e-intorno-al-22_48530d1e-b2a6-4528-a15c-c8fe1339df47.html,,"Referendum , alle 23 laffluenza è intorno al 22 % - Ultima ora",20250608T224500Z,https://www.ansa.it/webimages/img_1129x635/2025/6/9/dfe62d6005386fe79ea95a902c30e869.jpg,ansa.it,Italian,Italy
https://www.ansa.it/sito/notizie/politica/2025/06/09/referendum-alle-23-laffluenza-e-intorno-al-22_0cb112b2-6bd8-49c8-90c3-2ea17d8d08c3.html,https://www.ansa.it/amp/sito/notizie/politica/2025/06/09/referendum-alle-23-laffluenza-e-intorno-al-22_0cb112b2-6bd8-49c8-90c3-2ea17d8d08c3.html,"Referendum , alle 23 laffluenza è intorno al 22 % - Notizie",20250609T014500Z,https://www.ansa.it/webimages/img_1129x635/2025/6/9/dfe62d6005386fe79ea95a902c30e869.jpg,ansa.it,Italian,Italy
https://www.larena.it/news/italia/referendum-alle-23-l-affluenza-%C3%A8-intorno-al-22-1.12704958,https://www.larena.it/news/italia/referendum-alle-23-l-affluenza-%C3%A8-intorno-al-22-1.12704958/amp,"Referendum , alle 23 laffluenza è intorno al 22 % ",20250608T224500Z,https://gfx.larena.it/image/contentid/policy:1.12704959:1749421207/image.jpg?f=16x9&$p$f$h$w=7061f55,larena.it,Italian,Italy
https://www.lagazzettadelmezzogiorno.it/news/ultima-ora/1744029/referendum-alle-23-l-affluenza-e-intorno-al-22.html,https://www.lagazzettadelmezzogiorno.it/news/ultima-ora/1744029/referendum-alle-23-l-affluenza-e-intorno-al-22.amp,"Referendum , alle 23 laffluenza è intorno al 22 % ",20250608T230000Z,https://www.lagazzettadelmezzogiorno.it/resizer/1200/630/true/ansa/2025_06_09/dfe62d6005386fe79ea95a902c30e869.jpg--.jpg,lagazzettadelmezzogiorno.it,Italian,Italy
https://www.zazoom.it/2025-06-08/referendum-seggi-aperti-anche-in-liguria-quesiti-e-aggiornamenti-sullaffluenza/17146763/,,Referendum seggi aperti anche in Liguria | quesiti e aggiornamenti sull  affluenza,20250608T063000Z,https://www.genovatoday.it/~media/horizontal-hi/69972061138506/referendum-foto-archivio-lapresse.jpg,zazoom.it,Italian,Italy
https://www.genovatoday.it/politica/referendum-2025-affluenza-risultati.html,,"Referendum 2025 | Affluenza | Dati definitivi | Risultati | Genova , Liguria e Italia",20250609T050000Z,https://www.genovatoday.it/~media/horizontal-hi/36637013133941/schede-voto-referendum-foto-lapresse-da-today.jpg,genovatoday.it,Italian,Italy
https://www.zazoom.it/2025-06-09/referendum-urne-aperte-fino-alle-15-ecco-i-dati-dellaffluenza-a-reggio-calabria/17151666/,,Referendum urne aperte fino alle 15 | ecco i dati dell  affluenza a Reggio Calabria,20250609T063000Z,https://www.reggiotoday.it/~media/horizontal-hi/12000248240658/seggio-elettorale-2.jpg,zazoom.it,Italian,Italy
https://www.ilsussidiario.net/news/risultati-referendum-2025-quesito-n-2-piccole-imprese-scheda-arancione-diretta-affluenza-quorum-il-testo/2839515/,https://www.ilsussidiario.net/news/risultati-referendum-2025-quesito-n-2-piccole-imprese-scheda-arancione-diretta-affluenza-quorum-il-testo/2839515/amp/,RISULTATI QUESITO N . 2 REFERENDUM 2025 PICCOLE IMPRESE : NIENTE QUORUM / Diretta affluenza scheda arancione 28 % ,20250609T133000Z,https://www.ilsussidiario.net/wp-content/uploads/2025/06/08/referendum_abrogativo_cittadinanza_lavoro_schede_ansa_2025.jpg,ilsussidiario.net,Italian,Italy
https://www.zazoom.it/2025-06-09/referendum-2025-seggi-riaperti-guida-al-voto-e-affluenza-gli-aggiornamenti/17151540/,,Referendum 2025 seggi riaperti | guida al voto e affluenza Gli aggiornamenti,20250609T060000Z,https://www.genovatoday.it/~media/horizontal-hi/36637013133941/schede-voto-referendum-foto-lapresse-da-today.jpg,zazoom.it,Italian,Italy
https://www.ivg.it/2025/06/referendum-alle-23-affluenza-al-2424-per-cento-in-liguria-poco-sopra-al-25-nel-savonese/,https://www.ivg.it/2025/06/referendum-alle-23-affluenza-al-2424-per-cento-in-liguria-poco-sopra-al-25-nel-savonese/?amp,"Referendum : alle 23 affluenza al 24 , 24 per cento in Liguria , poco sopra al 25 nel savonese",20250609T010000Z,https://www.ivg.it/photogallery_new/images/2025/06/generico-giugno-2025-925576.jpg,ivg.it,Italian,Italy
https://www.strettoweb.com/2025/06/referendum-urne-chiuse-affluenza-ore-23-quorum-lontano-dati/1922637/,https://www.strettoweb.com/2025/06/referendum-urne-chiuse-affluenza-ore-23-quorum-lontano-dati/1922637/amp/,"Referendum , urne chiuse : laffluenza alle ore 23 , quorum lontano",20250609T020000Z,https://www.strettoweb.com/wp-content/uploads/2025/06/Referendum-8-9-giugno-4-1200x900.jpg,strettoweb.com,Italian,Italy
https://www.zazoom.it/2025-06-08/referendum-2025-laffluenza-alle-ore-12-di-domenica/17148053/,,Referendum 2025 l  affluenza alle ore 12 di domenica,20250608T103000Z,https://www.genovatoday.it/~media/horizontal-hi/33697719456086/lapresse-elezioni-voto-schede-urne.jpg,zazoom.it,Italian,Italy
https://www.zazoom.it/2025-06-08/referendum-su-lavoro-e-cittadinanza-affluenza-ancora-bassa-quorum-lontano/17150286/,,Referendum su lavoro e cittadinanza | affluenza ancora bassa quorum lontano,20250608T190000Z,https://www.ilfogliettone.it/wp-content/uploads/2025/06/Elezioniok.jpg,zazoom.it,Italian,Italy
https://www.ilgiornale.it/news/politica/sfida-referendum-laffluenza-flop-23-solo-22-quorum-lontano-2491624.html,,"Sfida referendum , laffluenza è da flop : alle 23 solo il 22 %. Il quorum è lontano",20250609T050000Z,https://img.ilgcdn.com/sites/default/files/styles/social/public/foto/2025/06/09/1749440623-azdpqm-q5yewjj-reu7w-ansa.jpeg?_=1749440623,ilgiornale.it,Italian,Italy
https://www.primocanale.it/politica/55200-seggi-orari-cinque-referendum-come-si-vota.html,https://www.primocanale.it/politica/55200-seggi-orari-cinque-referendum-come-si-vota.amp.html,"Seggi aperti , anche in Liguria si vota per i cinque referendum : tutte le regole - Primocanale . it",20250608T094500Z,https://www.primocanale.it/images/seggiapertivotoelezionireferendum169p90071.jpg,primocanale.it,Italian,Italy
https://liguriaoggi.it/2025/06/08/referendum-alle-19-in-liguria-ha-votato-il-205-degli-elettori-in-italia-il-165/,https://liguriaoggi.it/2025/06/08/referendum-alle-19-in-liguria-ha-votato-il-205-degli-elettori-in-italia-il-165/?amp,Liguria Oggi – Il quotidiano di Genova e Liguria,20250608T213000Z,https://liguriaoggi.it/wp-content/uploads/2017/01/elezioni.jpg,liguriaoggi.it,Italian,Italy
https://www.zazoom.it/2025-06-08/referendum-quorum-lontano-nella-tuscia-affluenza-al-601/17148413/,,Referendum quorum lontano | nella Tuscia affluenza al 601 % ,20250608T114500Z,https://www.viterbotoday.it/~media/horizontal-hi/68861470075821/referendum-8-e-9-giungo-2025-ph-lapresse.jpg,zazoom.it,Italian,Italy
https://quifinanza.it/politica/referendum-8-9-giugno-affluenza-quorum/913755/,https://quifinanza.it/politica/referendum-8-9-giugno-affluenza-quorum/913755/amp/,"Referendum 8 e 9 giugno , affluenza bassa e tensione politica : la sfida del quorum",20250608T190000Z,https://quifinanza.it/wp-content/uploads/sites/5/2025/06/referendum.jpg,quifinanza.it,Italian,Italy
https://www.quotidiano.net/politica/referendum-verso-il-flop-fe6f9f58,,Referendum verso il flop,20250609T044500Z,https://www.quotidiano.net/image-service/view/acePublic/alias/contentid/ZWFhMzk4ZjktNTlhOS00/0/referendum-verso-il-flop.jpeg,quotidiano.net,Italian,Italy
https://www.secoloditalia.it/2025/06/domenica-bestiale-per-il-partito-dei-referendum-tutti-al-mare-o-quasi-affluenza-sotto-il-23/,,Domenica bestiale per il partito dei referendum : tutti al mare ( o quasi ) affluenza sotto il 23 % ,20250609T101500Z,https://www.secoloditalia.it/files/2025/06/referendum-affluenza-1.jpg,secoloditalia.it,Italian,Italy
https://www.zazoom.it/2025-06-09/referendum-abrogativi-seggi-aperti-fino-alle-15-flop-affluenza-e-al-227-nel-2011-era-al-411-quorum-lontano/17151785/,,"Referendum abrogativi seggi aperti fino alle 15 flop affluenza | è al 22 , 7 % nel 2011 era al 41 , 1 % quorum lontano",20250609T070000Z,https://www.ilgiornaleditalia.it/resizer/1200/628/true/2025_06_09/Referendum_Giustizia_1-1747894421393.jpg--referendum_del_9_giugno__alcune_considerazioni_critiche_su_un_referendum_decisamente_problematico_e_contraddittorio-1749450435897.jpg--referendum_abrogativi__seggi_aperti_fino_alle_15__flop_affluenza__e_al_22_7___nel_2011_era_al_41_1___quorum_lontano.jpg,zazoom.it,Italian,Italy
https://lavocedeltrentino.it/italia-estero/riaperti-i-seggi-per-i-referendum-alle-7-alle-23-ieri-laffluenza-era-al-22/,,"Riaperti i seggi per i referendum alle 7 : alle 23 , ieri laffluenza era al 22 % ",20250609T094500Z,https://lavocedeltrentino.it/wwwroot/wp-content/uploads/2025/06/@Ansa-10.webp,lavocedeltrentino.it,Italian,Italy
https://www.firenzetoday.it/politica/referendum-lavoro-cittadinanza-giani-saccardi-battaglie-passato.html,,Referendum lavoro e cittadinanza : frecciata di Saccardi a Giani,20250609T123000Z,https://citynews-firenzetoday.stgy.ovh/~media/horizontal-hi/68625979649255/giani-referendum-dati-toscana.jpg,firenzetoday.it,Italian,Italy
https://www.avvenire.it/attualita/pagine/seggi-aperti-fino-alle-15-affluenza-al-22-alle-23-di-domenica,https://www.avvenire.it/amp/attualita/pagine/seggi-aperti-fino-alle-15-affluenza-al-22-alle-23-di-domenica,Seggi aperti fino alle 15 . Affluenza al 22 % alle 23 di domenica,20250609T070000Z,https://www.avvenire.it/c/2025/PublishingImages/cc360905db5347e699ab4b8f338e39b0/voto-referendum.jpg,avvenire.it,Italian,Italy
https://quotidianodibari.it/referendum-affluenza-ore-12-al-74-oggi-urne-aperte-fino-alle-23/,,"Referendum , affluenza ore 12 al 7 , 4 %: oggi urne aperte fino alle 23",20250608T144500Z,,quotidianodibari.it,Italian,Italy
https://www.secoloditalia.it/2025/06/referendum-sprofondo-rosso-laffluenza-e-da-dimissioni-di-landini-e-schlein-alle-19-ha-votato-solo-il-16/,,"Referendum , sprofondo rosso : laffluenza è da dimissioni di Landini e Schlein . Alle 19 ha votato solo il 16 % ",20250608T200000Z,https://www.secoloditalia.it/files/2025/06/affluenza.jpg,secoloditalia.it,Italian,Italy
https://www.ecoseven.net/flash-news/referendum-affluenza-ore-12-al-74-oggi-urne-aperte-fino-alle-23/,,"Referendum , affluenza ore 12 al 7 , 4 %: oggi urne aperte fino alle 23",20250608T163000Z,,ecoseven.net,Italian,Italy
https://www.ansa.it/liguria/notizie/2025/06/09/referendum-2637-laffluenza-in-liguria-alle-23_c777a454-fdcc-446f-8c0e-32085da944c1.html,https://www.ansa.it/amp/liguria/notizie/2025/06/09/referendum-2637-laffluenza-in-liguria-alle-23_c777a454-fdcc-446f-8c0e-32085da944c1.html,"Referendum , 26 , 37 % laffluenza in Liguria alle 23 - Notizie",20250609T073000Z,https://www.ansa.it/webimages/img_1129x635/2025/6/8/7005f1dc3eb710da8d6e0c3d514f56cb.jpg,ansa.it,Italian,Italy
https://www.secoloditalia.it/2025/06/affluenza-flop-ai-referendum-i-dati-che-gelano-landini-e-compagni-alle-12-ha-votato-solo-il-7-degli-elettori/,,"Affluenza flop ai referendum , i dati che gelano Landini e compagni : alle 12 ha votato solo il 7 % degli elettori",20250608T121500Z,https://www.secoloditalia.it/files/2025/06/referendum-affluenza.jpg,secoloditalia.it,Italian,Italy
https://www.today.it/politica/referendum-fallimento-affluenza-cosa-ha-fatto-meloni-9-giugno-2025.html,https://amp.today.it/politica/referendum-fallimento-affluenza-cosa-ha-fatto-meloni-9-giugno-2025.html,"Il referendum è un fallimento ( quasi ) certo : affluenza al 22 , 7 % finora",20250609T071500Z,https://www.today.it/~media/horizontal-hi/64086002132376/giorgia-meloni-referendum-8-9-giugno-2025-foto-lapresse-2.jpg,today.it,Italian,Italy
https://www.ilgazzettino.it/italia/politica/referendum_affluenza_urne_mattarella_schlein_meloni-8887449.html,https://www.ilgazzettino.it/AMP/italia/referendum_affluenza_urne_mattarella_schlein_meloni-8887449.html,"Referendum , pochi alle urne : alle 23 affluenza al 22 . 7 %. Mattarella al voto a Palermo , Schlein a Roma , Meloni si presenta ma rifiuta le schede",20250609T061500Z,https://statics.cedscdn.it/photos/MED_HIGH/2025/06/09/8887449_09074908_referendum_affluenza_urne_mattarella_schlein_meloni.jpg,ilgazzettino.it,Italian,Italy
https://www.ilgazzettino.it:443/italia/politica/referendum_affluenza_urne_mattarella_schlein_meloni-8887449.html,https://www.ilgazzettino.it/AMP/italia/referendum_affluenza_urne_mattarella_schlein_meloni-8887449.html,"Referendum , pochi alle urne : alle 23 affluenza al 22 . 7 %. Mattarella al voto a Palermo , Schlein a Roma , Meloni si presenta ma rifiuta le schede",20250609T063000Z,https://statics.cedscdn.it/photos/MED_HIGH/2025/06/09/8887449_09074908_referendum_affluenza_urne_mattarella_schlein_meloni.jpg,ilgazzettino.it,Italian,Italy
https://www.zazoom.it/2025-06-08/referendum-in-sicilia-affluenza-al-105-per-cento/17150598/,,Referendum in Sicilia affluenza al 105 per cento,20250608T210000Z,https://www.cataniatoday.it/~media/horizontal-hi/1132366041163/affluenza-referendum-4-dicembre-2.jpg,zazoom.it,Italian,Italy
https://www.zazoom.it/2025-06-08/referendum-urne-aperte-lavoro-e-cittadinanza-5-quesiti-alle-12-affluenza-al-73-la-guida/17148392/,,Referendum urne aperte Lavoro e cittadinanza | 5 quesiti Alle 12 affluenza al 73 % ,20250608T114500Z,https://www.gedistatic.it/content/gnn/img/ilsecoloxix/2025/06/08/115217076-67d4cc50-d962-4856-be6a-14a829fa2ad6.jpg,zazoom.it,Italian,Italy
https://online-news.it/referendum-2025-affluenza-bassa-e-polemiche-tra-silenzio-elettorale-e-disagi-ai-seggi/,https://online-news.it/referendum-2025-affluenza-bassa-e-polemiche-tra-silenzio-elettorale-e-disagi-ai-seggi/amp/,Referendum 2025 : affluenza bassa e polemiche tra silenzio elettorale e disagi ai seggi,20250609T020000Z,https://online-news.it/wp-content/uploads/2020/05/elezioni-regionali.jpg,online-news.it,Italian,Italy
https://www.zazoom.it/2025-06-07/guerra-dei-referendum-governo-contro-opposizioni-sulla-strategia-del-quorum/17145279/,,Guerra dei referendum | governo contro opposizioni sulla strategia del quorum,20250607T183000Z,https://www.ilfogliettone.it/wp-content/uploads/2020/09/referendum_1-1.jpg,zazoom.it,Italian,Italy
https://www.corriere.it/elezioni/2025/referendum-abrogativi/25_giugno_08/referendum-posta-in-gioco-partiti-37bbc846-bbbc-4d26-803a-3b6d09350xlk.shtml,https://www.corriere.it/elezioni/2025/referendum-abrogativi/25_giugno_08/referendum-posta-in-gioco-partiti-37bbc846-bbbc-4d26-803a-3b6d09350xlk_amp.shtml,Dal quorum allastensione : la posta in gioco per i partiti nei referendum dell  8 e 9 giugno,20250608T090000Z,https://dimages2.corriereobjects.it/files/og_thumbnail/uploads/2025/06/07/68448e2db6f93.jpeg,corriere.it,Italian,Italy
https://www.genovatoday.it/politica/referendum-2025-afflulenza-ore-12.html,,Referendum 2025 | Affluenza ore 12 domenica | Italia | Liguria,20250608T103000Z,https://www.genovatoday.it/~media/horizontal-hi/33697719456086/lapresse-elezioni-voto-schede-urne.jpg,genovatoday.it,Italian,Italy
https://www.lanazione.it/umbria/cronaca/il-voto-del-referendum-5a996434,,"Il voto del referendum . Laffluenza è al 15 , 3 %. Ma è polemica a Foligno",20250609T044500Z,https://www.lanazione.it/image-service/view/acePublic/alias/contentid/YTAxYTljYjItMjc4YS00/0/il-voto-del-referendum-laffluenza-e-al-15-3-ma-e-polemica-a-foligno.jpeg,lanazione.it,Italian,Italy
https://www.genovatoday.it/politica/referendum-2025-affluenza-ore-23.html,,Referendum 2025 | Affluenza ore 23 domenica | Italia | Liguria | Genova,20250608T224500Z,https://www.genovatoday.it/~media/horizontal-hi/36637013133941/schede-voto-referendum-foto-lapresse-da-today.jpg,genovatoday.it,Italian,Italy
https://www.lanazione.it/politica/toscana-referendum-x8fb6fvn,,"Referendum , in Toscana è tutto pronto nei seggi : un giorno e mezzo di votazioni",20250607T204500Z,https://www.lanazione.it/image-service/view/acePublic/alias/contentid/OGMyMDhkYTQtY2Q5NC00/0/t15ata_.jpeg,lanazione.it,Italian,Italy
https://www.zazoom.it/2025-06-08/referendum-il-dato-dellaffluenza-alle-ore-19-in-provincia-di-ravenna-ha-votato-il-1955/17150454/,,Referendum il dato dell  affluenza alle ore 19 | in provincia di Ravenna ha votato il 1955 % ,20250608T200000Z,https://www.ravennatoday.it/~media/horizontal-hi/22993225444378/l1013058-1.jpg,zazoom.it,Italian,Italy
https://www.quotidiano.net/politica/sch-referendum-2025-cosa-si-vota-odz2r0y3,,"Come , quando e cosa si vota al referendum 2025",20250607T200000Z,https://www.quotidiano.net/image-service/view/acePublic/alias/contentid/NTYxMjc2MDAtMTE4NS00/0/un-seggio-si-prepara-per-il-voto-referendario-di-domani.webp,quotidiano.net,Italian,Italy
https://www.zazoom.it/2025-06-09/il-voto-del-referendum-laffluenza-e-al-153-ma-e-polemica-a-foligno/17151131/,,"Il voto del referendum Laffluenza è al 15 , 3 % Ma è polemica a Foligno",20250609T041500Z,https://www.lanazione.it/image-service/view/acePublic/alias/contentid/YTAxYTljYjItMjc4YS00/0/il-voto-del-referendum-laffluenza-e-al-15-3-ma-e-polemica-a-foligno.jpeg,zazoom.it,Italian,Italy
https://www.notizie.it/referendum-italia-storia-affluenza-sfide-voto-passato-e-presente/,,"Referendum in Italia : storia , affluenza e le sfide del voto tra passato e presente",20250608T180000Z,https://www.notizie.it/wp-content/uploads/2025/06/image-f426f9c9-6046-4731-bf8d-b568ff6d28ed.jpg,notizie.it,Italian,Italy
https://www.ilsussidiario.net/news/referendum-2025-si-puo-andare-a-votare-senza-ritirare-le-schede-ecco-cosa-succede-col-quorum-dei-5-quesiti/2840662/,https://www.ilsussidiario.net/news/referendum-2025-si-puo-andare-a-votare-senza-ritirare-le-schede-ecco-cosa-succede-col-quorum-dei-5-quesiti/2840662/amp/,"Referendum 2025 , si può andare a votare senza ritirare le schede ?/ Ecco cosa succede col quorum dei 5 quesiti",20250609T074500Z,https://www.ilsussidiario.net/wp-content/uploads/2025/05/29/referendum_lavoro_cittadinanza_ansa_2025.jpg,ilsussidiario.net,Italian,Italy
https://www.infodata.ilsole24ore.com/2025/06/08/dal-1946-a-oggi-i-referendum-abrogativi-in-italia-partecipazione-voti-e-curiosita/,,"Dal 1946 a oggi i referendum abrogativi in Italia : partecipazione , voti e curiosità",20250608T084500Z,https://www.infodata.ilsole24ore.com/wp-content/uploads/sites/89/2025/06/ref.png,infodata.ilsole24ore.com,Italian,Italy
https://www.ilsussidiario.net/news/sondaggi-politici-youtrend-2025-lo-storico-sui-referendum-abrogativi-quorum-flop-nel-50-delle-tornate/2842585/,https://www.ilsussidiario.net/news/sondaggi-politici-youtrend-2025-lo-storico-sui-referendum-abrogativi-quorum-flop-nel-50-delle-tornate/2842585/amp/,Sondaggi politici YouTrend 2025 / Lo  storico  sui Referendum abrogativi : quorum flop nel 50 % delle tornate,20250608T100000Z,https://www.ilsussidiario.net/wp-content/uploads/2025/06/08/referendum_abrogativo_cittadinanza_lavoro_schede_ansa_2025.jpg,ilsussidiario.net,Italian,Italy
https://qds.it/referendum-12-ha-votato-74-affluenza-bassissima-sicilia-solo-447/,,"Referendum , alle 12 ha votato il 7 , 4 %: affluenza bassissima in Sicilia , solo del 4 , 47 % ",20250608T144500Z,https://qds.it/wp-content/uploads/sites/2/2025/06/referendum_8_9_giugno_2025_schede_fg_ipa.jpeg,qds.it,Italian,Italy
https://www.zazoom.it/2025-06-08/referendum-in-toscana-laffluenza-alle-19-supera-il-20-si-vota-fino-a-lunedi-alle-15/17150022/,,Referendum in Toscana laffluenza alle 19 supera il 20 % Si vota fino a lunedì alle 15,20250608T174500Z,https://www.lanazione.it/image-service/view/acePublic/alias/contentid/NTIxMjNjNjUtN2YwOC00/0/empoli-referendum-voto-urne.jpeg,zazoom.it,Italian,Italy
https://www.ilfogliettone.it/referendum-su-lavoro-e-cittadinanza-affluenza-ancora-bassa-quorum-lontano/,https://www.ilfogliettone.it/referendum-su-lavoro-e-cittadinanza-affluenza-ancora-bassa-quorum-lontano/amp/,"Referendum su lavoro e cittadinanza : affluenza ancora bassa , quorum lontano",20250608T210000Z,https://www.ilfogliettone.it/wp-content/uploads/2025/06/Elezioniok.jpg,ilfogliettone.it,Italian,Italy
https://www.lanuovasardegna.it/italia-mondo/cronaca/2025/06/08/news/referendum-2025-l-affluenza-bastera-a-raggiungere-il-quorum-cosa-ci-dicono-i-confronti-con-il-passato-1.100718774,,Referendum 2025 : quorum possibile o missione fallita ? Cosa ci dice il confronto con il 2011,20250608T163000Z,https://api-sites-prd.saegroup.abinsula.com/api/social/image/contentid/policy:1.100718773:1749394502/LP_23441262.jpg,lanuovasardegna.it,Italian,Italy
https://www.quotidiano.net/politica/referendum-affluenza-oggi-pog0bsmk,,"Referendum , seggi aperti fino alle 15 . Ieri alle 23 affluenza del 22 % degli elettori",20250609T093000Z,https://www.quotidiano.net/image-service/view/acePublic/alias/contentid/MDk5NTQ0ZTktYmFlMS00/0/referendum-seggi-aperti-fino-alle15.jpeg,quotidiano.net,Italian,Italy
https://www.brindisireport.it/attualita/referendum-lavoro-cittadinanza-come-votare-analisi-quesiti.html,,Referendum 2025 : guida completa ai cinque quesiti su lavoro e cittadinanza,20250607T203000Z,https://www.brindisireport.it/~media/horizontal-hi/8051500504360/voto-elezioni-urna.jpg,brindisireport.it,Italian,Italy
https://www.zazoom.it/2025-06-08/referendum-affluenza-ai-minimi-alle-19-ha-votato-circa-il-15/17150029/,,Referendum affluenza ai minimi Alle 19 ha votato circa il 15 % ,20250608T174500Z,https://img.ilgcdn.com/sites/default/files/styles/social/public/foto/2025/06/08/1749381880-azdpnm-bdg86qgewbbmz-fotogramma.jpeg?_=1749381880,zazoom.it,Italian,Italy
